Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Paperless Billing,Monthly Charges,Total Charges,Churn Value,CLTV,Avg Monthly Spend,Charge to CLTV Ratio,Total Services,Is Month to Month,Is Electronic Check,Is Fiber Optic,Is Senior,No Tech Support,No Online Security,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Contract_Month-to-month,Contract_One year,Contract_Two year,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Tenure Group_Developing,Tenure Group_Established,Tenure Group_Loyal,Tenure Group_New,Value Segment_High Value,Value Segment_Low Value,Value Segment_Medium Value
0,0,0,1,66,1,0,0,1,1,1,1,1,1,79.5,5196.1,0,4285,77.55373134328359,0.01855309218203034,6,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,72,1,1,1,1,1,1,1,1,0,115.05,8405.0,0,5905,115.13698630136986,0.019483488569009312,8,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
0,0,1,1,51,1,1,1,0,0,1,1,0,1,95.15,5000.05,0,6492,96.1548076923077,0.014656500308071474,5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
0,0,0,0,63,1,1,0,1,0,1,1,1,0,105.4,6713.2,0,4551,104.89375,0.023159745110964625,6,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
0,0,0,0,27,1,0,0,0,0,0,0,0,0,20.1,562.6,0,3428,20.092857142857145,0.0058634772462077015,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0,1,0,0,4,1,0,0,0,0,0,0,0,0,20.05,91.45,0,3460,18.29,0.005794797687861272,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
0,0,1,1,42,1,0,0,0,0,0,0,0,0,20.7,828.85,0,5320,19.275581395348837,0.0038909774436090222,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
0,0,0,0,29,1,0,0,0,0,0,0,0,0,20.35,617.35,0,4840,20.578333333333333,0.004204545454545455,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
0,0,0,0,30,1,0,0,0,0,0,0,0,0,19.7,625.05,0,3302,20.16290322580645,0.005966081162931556,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,71,1,0,1,1,1,1,1,1,0,85.45,6029.9,0,5394,83.7486111111111,0.015841675936225437,7,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
0,0,1,0,46,0,0,1,0,1,1,0,0,0,40.4,1842.7,0,2519,39.206382978723404,0.016038110361254465,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
0,0,0,0,69,1,1,0,1,0,1,1,1,1,105.2,7386.05,0,6247,105.515,0.01684008323995518,6,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0,0,1,0,72,1,1,1,1,1,0,1,0,0,100.65,7334.05,0,6380,100.46643835616439,0.01577586206896552,6,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
0,0,0,0,28,1,0,0,0,1,1,0,1,0,91.0,2626.15,0,2448,90.55689655172414,0.037173202614379085,4,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
0,1,1,0,72,1,1,1,1,1,1,1,1,1,116.75,8277.05,0,5098,113.38424657534246,0.02290113770105924,8,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,7,1,0,1,0,0,0,0,1,1,59.1,369.25,0,4770,46.15625,0.01238993710691824,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
0,0,0,0,22,1,0,1,0,0,0,0,0,1,49.8,1049.05,0,4667,45.61086956521739,0.010670666380972787,2,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
0,0,0,0,72,1,0,0,0,0,0,0,0,0,19.3,1414.8,0,4722,19.38082191780822,0.004087251164760695,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
0,0,1,1,8,1,0,0,0,0,0,0,0,0,19.65,169.75,0,4535,18.86111111111111,0.004332965821389195,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,1,0,52,1,1,1,1,1,1,0,1,1,81.4,4354.45,0,4628,82.15943396226415,0.017588591184096804,7,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,68,0,0,1,0,1,1,0,0,0,38.9,2719.2,0,5278,39.40869565217391,0.007370215990905646,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
0,0,1,0,71,1,1,1,1,1,1,1,1,0,87.95,6365.35,0,4278,88.4076388888889,0.020558672276764844,8,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
0,0,0,0,2,1,0,0,0,0,0,0,0,0,19.85,51.6,0,3300,17.2,0.006015151515151516,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
0,1,0,0,34,1,1,0,1,0,1,1,0,1,96.35,3190.25,0,5425,91.15,0.01776036866359447,5,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0,35,0,0,0,0,0,0,0,0,0,24.15,812.5,0,5097,22.569444444444443,0.004738081224249558,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
0,0,1,1,61,1,0,0,0,0,0,0,0,0,19.1,1143.8,0,4376,18.448387096774194,0.004364716636197441,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,44.0,44.0,0,2785,22.0,0.015798922800718134,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
0,0,1,1,53,1,0,0,0,1,0,0,1,0,60.6,3297.0,0,4854,61.05555555555556,0.012484548825710755,3,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0,0,1,0,72,1,1,0,0,0,0,0,0,0,25.65,1887.0,0,5613,25.84931506849315,0.004569748797434527,2,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
0,1,1,0,41,0,0,0,1,1,0,1,1,1,53.95,2215.4,0,3920,52.74761904761905,0.013762755102040817,4,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
0,0,1,0,24,1,0,0,0,0,0,0,0,0,20.4,482.8,0,3071,19.312,0.006642787365678931,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,8,0,0,1,0,0,0,0,0,0,29.35,216.45,0,5369,24.049999999999997,0.005466567330974111,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,1,20.45,20.45,0,2184,10.225,0.009363553113553113,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
0,0,0,0,54,1,1,0,0,1,1,0,1,1,95.1,5064.85,0,4825,92.08818181818182,0.01970984455958549,5,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
0,0,0,0,41,1,1,0,0,0,0,0,0,1,25.25,996.45,0,3461,23.725,0.007295579312337474,2,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0,0,1,0,19,1,0,0,0,0,0,0,0,0,44.9,839.65,0,5842,41.9825,0.007685724067100308,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
0,0,1,1,72,1,1,1,1,1,1,1,1,0,92.65,6733.0,0,6342,92.23287671232876,0.014608956165247556,8,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
0,0,0,0,62,0,0,1,1,1,1,0,0,1,43.7,2618.3,0,5254,41.560317460317464,0.008317472401979446,4,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
0,1,1,1,56,1,0,1,0,0,1,1,1,1,72.6,4084.35,0,6357,71.65526315789474,0.011420481359131665,5,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
0,0,1,1,32,1,0,0,0,0,0,0,0,0,18.95,613.95,0,4735,18.604545454545455,0.004002111932418163,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
0,0,0,0,21,1,0,0,0,0,0,0,0,0,20.5,402.85,0,5654,18.311363636363637,0.003625751680226388,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
0,0,1,1,62,1,0,0,0,0,0,0,0,0,19.95,1244.8,0,4803,19.75873015873016,0.004153653966271081,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,0,0,0,2,0,0,0,0,0,0,0,0,0,24.5,46.4,0,5786,15.466666666666667,0.00423435879709644,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
0,0,0,1,27,1,0,0,0,0,0,0,0,0,20.6,581.85,0,2924,20.780357142857145,0.00704514363885089,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,25,0,0,1,1,1,0,1,1,0,61.05,1540.2,0,3695,59.23846153846154,0.01652232746955345,5,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0,49,1,1,0,1,0,1,1,1,1,106.65,5168.1,0,5154,103.36200000000001,0.020692665890570432,6,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,0,0,0,63,1,1,1,1,1,0,1,1,0,108.25,6780.1,0,5331,105.9390625,0.02030575876946164,7,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
0,0,0,1,4,1,0,0,0,0,0,0,0,0,20.4,94.5,0,4929,18.9,0.004138770541692026,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,1,0,1,1,0,0,0,0,0,1,0,1,55.3,55.3,0,2849,27.65,0.01941031941031941,2,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
0,0,0,0,11,1,0,0,0,0,0,0,0,0,20.25,208.0,0,4032,17.333333333333332,0.005022321428571429,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
0,1,0,0,52,1,1,0,0,0,0,0,0,1,72.95,3829.75,0,4368,72.25943396226415,0.016701007326007326,2,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0,1,1,0,60,1,1,0,1,0,0,0,1,0,89.45,5294.6,0,4340,86.79672131147541,0.020610599078341015,4,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
0,0,0,0,64,1,1,0,0,1,1,1,1,1,104.65,6889.8,0,6443,105.99692307692308,0.01624243364892131,6,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
0,0,1,1,43,1,0,1,0,1,0,1,1,0,75.2,3254.35,0,3976,73.96249999999999,0.018913480885311872,5,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
0,0,1,0,61,1,1,0,0,0,1,1,1,0,101.15,6383.9,0,5177,102.96612903225805,0.019538342669499713,5,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,0,0,0,66,1,1,1,1,1,1,0,0,0,68.75,4447.55,0,5454,66.3813432835821,0.012605427209387605,6,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
0,0,1,0,67,1,0,1,1,1,1,1,1,1,111.05,7321.05,0,6103,107.66250000000001,0.018195969195477633,7,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0,0,1,0,42,1,0,0,0,1,1,1,1,1,99.0,4135.0,0,4545,96.16279069767442,0.02178217821782178,5,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0,0,1,1,31,1,0,0,0,0,0,0,0,0,21.0,697.7,0,5225,21.803125,0.0040191387559808615,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
0,0,0,0,7,1,0,0,0,0,0,0,0,1,19.4,168.65,0,5873,21.08125,0.003303252170951813,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0
0,0,1,1,34,1,1,0,0,1,0,1,1,0,77.2,2753.8,0,3997,78.68,0.0193144858643983,5,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,0,0,0,3,1,0,0,0,0,0,0,0,1,19.45,69.25,0,2787,17.3125,0.006978830283458916,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
0,0,1,1,19,0,0,0,0,0,0,0,0,1,24.85,434.8,0,2958,21.740000000000002,0.008400946585530764,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
0,0,0,0,3,0,0,1,0,1,1,0,0,0,41.35,107.25,0,5534,26.8125,0.007471991326346223,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
0,0,1,0,46,1,0,0,0,0,0,0,0,0,19.6,851.2,0,5092,18.11063829787234,0.00384917517674784,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
0,0,1,1,69,1,1,1,0,1,0,0,0,0,84.45,5848.6,0,5629,83.55142857142857,0.01500266477171789,4,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0,0,0,0,5,1,0,0,0,0,0,0,0,0,20.25,109.8,0,5064,18.3,0.003998815165876777,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.65,19.65,0,3625,9.825,0.005420689655172413,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1
0,0,0,0,26,1,0,0,0,0,0,0,0,1,20.65,595.5,0,2194,22.055555555555557,0.009412032816773016,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0,0,0,0,25,1,0,0,0,1,1,1,1,0,99.3,2513.5,0,3847,96.67307692307692,0.02581232128931635,5,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
0,0,1,1,64,1,0,1,1,0,0,0,0,0,81.05,5135.35,0,5168,79.00538461538463,0.015683049535603715,3,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
0,0,1,1,30,1,1,1,1,1,1,0,0,0,67.6,2000.2,0,4104,64.5225806451613,0.016471734892787523,6,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0,13,1,0,0,0,0,0,0,0,1,70.15,931.75,0,4599,66.55357142857143,0.015253315938247447,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
0,0,1,0,64,1,1,1,1,1,1,1,1,1,115.0,7396.15,0,5189,113.78692307692307,0.02216226633262671,8,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0,0,0,1,46,1,1,0,0,1,1,0,0,1,84.8,3958.85,0,5756,84.23085106382979,0.014732453092425294,4,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
0,0,0,0,12,1,0,0,0,0,0,0,0,0,19.7,260.9,0,3423,20.069230769230767,0.005755185509786737,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
0,0,1,1,13,1,0,1,0,1,0,0,1,1,63.15,816.8,0,5916,58.34285714285714,0.01067444219066937,4,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
0,0,1,1,67,1,1,1,1,0,1,1,0,0,74.0,4868.4,0,4188,71.59411764705882,0.01766953199617956,6,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
0,0,1,0,24,0,0,0,0,1,0,0,0,0,29.1,688.0,0,4636,27.52,0.006276962899050906,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
0,0,0,0,6,1,0,0,0,0,1,0,0,0,50.05,288.35,0,3929,41.19285714285714,0.012738610333418172,2,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,0,0,10,1,0,0,0,0,0,0,0,0,20.0,185.4,0,2706,16.854545454545455,0.007390983000739098,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0
0,0,0,0,13,1,0,0,1,0,0,0,0,1,74.65,966.25,0,4172,69.01785714285714,0.01789309683604986,2,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
0,1,0,0,7,0,0,0,1,0,1,0,1,1,44.4,265.8,0,3410,33.225,0.013020527859237536,3,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
0,0,1,1,38,1,1,1,0,1,1,1,1,1,85.4,3297.0,0,5292,84.53846153846153,0.016137566137566138,7,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
0,0,1,0,43,1,1,1,1,0,0,0,1,1,94.1,4107.3,0,4392,93.34772727272728,0.021425318761384333,5,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0,25,1,1,0,1,1,1,1,1,0,108.9,2809.05,0,4398,108.04038461538462,0.024761255115961802,7,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0,0,0,1,27,1,0,1,1,0,0,0,0,0,56.2,1567.55,0,5978,55.98392857142857,0.009401137504182,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
0,0,1,1,72,1,1,0,0,0,0,0,0,0,26.1,1851.45,0,5475,25.362328767123287,0.004767123287671233,2,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
0,0,0,1,71,1,1,1,1,0,0,0,0,1,85.45,6028.95,0,4777,83.73541666666667,0.017887795687670086,4,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,24,1,1,0,0,1,0,1,0,1,88.95,2072.75,0,5557,82.91,0.016006838222062263,4,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
0,0,0,0,57,1,0,1,0,1,0,1,1,1,74.35,4317.35,0,5548,74.43706896551724,0.013401225666906992,5,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
0,0,0,0,15,1,0,0,1,0,0,0,0,0,48.85,736.8,0,5584,46.05,0.008748209169054442,2,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,0,0,4,1,1,1,0,0,0,0,0,1,80.1,336.15,0,2333,67.22999999999999,0.03433347621088727,3,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
0,0,0,0,28,1,0,1,1,0,0,0,0,0,56.05,1522.65,0,4468,52.505172413793105,0.012544762757385855,3,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
0,0,1,0,55,1,1,1,0,0,0,1,0,1,89.8,4959.6,0,5875,88.56428571428572,0.015285106382978723,4,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
0,0,0,1,55,1,0,0,0,0,0,0,0,0,19.1,1001.5,0,4391,17.883928571428573,0.004349806422227283,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,0,1,1,20,1,0,0,0,0,0,0,0,0,20.35,442.6,0,2522,21.076190476190476,0.008068992862807297,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0
0,0,1,1,62,1,1,0,1,0,1,1,1,1,106.05,6703.5,0,6361,106.4047619047619,0.01667190693287219,6,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
0,0,0,0,43,1,0,0,0,0,0,0,0,1,19.65,779.25,0,3678,17.710227272727273,0.005342577487765089,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
0,0,1,0,60,1,0,1,1,0,1,0,0,0,59.85,3483.45,0,4029,57.10573770491803,0.014854802680565897,4,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
0,0,1,0,58,1,1,1,1,1,0,1,1,1,86.1,4890.5,0,5666,82.88983050847457,0.015195905400635368,7,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0,0,0,1,7,1,0,0,0,0,0,0,0,0,19.45,136.75,0,5084,17.09375,0.0038257277734067663,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
0,0,1,1,2,1,0,1,0,0,0,1,1,0,97.1,184.15,0,5745,61.38333333333333,0.01690165361183638,4,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
0,1,0,0,37,0,0,0,1,1,0,0,0,0,36.65,1315.0,0,2494,34.60526315789474,0.014695268644747394,2,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
0,1,1,1,65,1,1,0,0,1,1,1,1,1,103.9,6767.1,0,5669,102.53181818181818,0.018327747398130183,6,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0,0,1,1,39,1,0,0,0,0,0,0,0,0,19.75,757.95,0,3944,18.94875,0.005007606490872211,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
0,0,0,0,68,1,1,0,0,0,0,0,0,0,24.55,1657.4,0,6042,24.020289855072466,0.004063224097980801,2,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
0,0,1,1,62,0,0,1,1,0,1,1,0,0,48.7,3008.55,0,5453,47.75476190476191,0.008930863744727673,4,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
0,0,1,0,72,1,1,1,1,1,0,1,1,1,109.55,8165.1,0,6452,111.85068493150685,0.016979231246125232,7,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0,0,1,0,41,1,0,0,0,0,0,0,0,0,20.65,875.55,0,5062,20.84642857142857,0.0040794152508889766,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0,0,0,0,4,1,0,1,1,0,0,0,0,0,55.2,220.65,0,4042,44.13,0.013656605640771896,3,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
0,0,0,0,53,1,1,0,0,0,0,0,0,0,24.05,1301.9,0,4865,24.10925925925926,0.004943473792394656,2,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,0,1,0,39,1,0,0,0,0,0,0,0,1,20.45,790.0,0,2165,19.75,0.009445727482678983,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0
0,0,1,0,63,1,0,0,0,0,0,0,0,0,19.25,1237.65,0,4538,19.33828125,0.004241956809167034,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
0,0,0,0,15,1,1,0,0,0,0,0,0,1,26.35,378.6,0,2723,23.6625,0.00967682702901212,2,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,0,1,0,13,1,0,0,0,0,0,0,0,0,43.8,592.65,0,4369,42.332142857142856,0.010025177386129548,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
0,0,0,0,1,1,0,0,1,0,0,0,0,1,50.15,50.15,0,4014,25.075,0.012493771798704534,2,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.45,20.45,0,5925,10.225,0.003451476793248945,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0,0,0,0,60,1,0,1,1,1,0,0,0,0,61.4,3638.25,0,6209,59.64344262295082,0.009888870993718796,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0,0,1,0,40,1,1,0,1,0,1,1,0,0,70.75,2921.75,0,5507,71.26219512195122,0.012847285273288541,5,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
0,0,0,0,66,1,0,1,1,1,0,0,0,1,61.15,4017.45,0,5133,59.96194029850746,0.011913111240989675,4,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
0,0,1,1,42,1,0,0,0,0,0,0,0,0,20.25,854.9,0,4439,19.88139534883721,0.004561838251858527,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
0,1,0,0,66,1,1,1,1,0,1,0,0,1,63.85,4174.35,0,4657,62.30373134328359,0.013710543268198412,5,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,49,1,1,0,1,0,0,1,1,0,98.7,4920.55,0,6148,98.411,0.016054001301236173,5,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
0,0,0,0,41,1,0,0,0,0,0,0,0,0,20.0,810.3,0,5913,19.29285714285714,0.0033823778116015557,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,0,1,1,41,1,0,0,0,0,0,0,0,0,19.3,772.4,0,4180,18.39047619047619,0.004617224880382775,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
0,0,1,1,23,1,0,1,1,0,1,0,0,0,84.4,1936.85,0,2177,80.70208333333333,0.038768948093706936,4,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,25.1,79.8,0,2013,19.95,0.01246895181321411,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
0,0,0,0,4,0,0,1,0,1,1,0,1,0,48.25,202.25,0,2682,40.45,0.017990305741983594,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
